Feature,Instance,X,Y,Checkin
E,653,4163.34,2627.62,921
E,654,1855.11,2896.7,176
E,655,4833.7,4769.99,109
E,656,2506.61,191.26,417
E,657,1355.46,2185.15,159
E,658,1365.82,829.14,2026
E,659,2657.61,55.35,2288
E,660,2595.06,4001.36,1225
E,661,2154.43,4256.61,439
E,662,1391.41,645.09,1716
E,663,489.21,4750.71,110
E,664,2026.27,3106.51,1368
E,665,3025.32,2527.92,2438
E,666,2103.59,172.27,403
E,667,1557.31,3987.58,289
E,668,2328.97,4231.67,853
E,669,1319.46,4566.79,242
E,670,1259.73,3285.48,384
E,671,3854.95,3105.31,1396
E,672,1598.42,1053.29,823
E,673,109.17,4712.68,3581
E,674,1303.89,2651.63,40
E,675,2848.57,4620.61,521
E,676,4379.46,1081.34,899
E,677,1400.58,3328.03,216
E,678,3193.8,2878.0,219
E,679,352.91,2266.46,1635
E,680,2163.81,1217.56,327
E,681,4524.61,5009.48,551
E,682,2467.16,2080.36,207
E,683,2659.7,580.37,333
E,684,252.05,735.55,287
E,685,2214.54,2715.61,1267
E,686,2495.6,1293.17,1289
E,687,2812.2,3063.36,180
E,688,2798.44,2707.91,2992
E,689,3238.9,1103.62,490
E,690,4296.81,4454.21,269
E,691,726.45,3138.32,503
E,692,4228.69,2693.54,887
E,693,1546.09,4743.5,1595
E,694,4610.65,1022.54,907
E,695,2932.18,3210.39,600
E,696,4056.41,3905.09,345
E,697,651.72,3482.79,221
E,698,4336.98,646.07,719
E,699,3165.92,4049.54,627
E,700,1918.61,311.78,1276
E,701,205.39,2899.94,2020
E,702,4011.26,3438.74,895
E,703,1082.56,1798.51,1163
E,704,3009.34,612.41,1095
E,705,1005.29,2548.3,668
E,706,4138.09,1716.5,150
E,707,2413.75,3399.8,437
E,708,1825.06,4654.13,323
E,709,4890.71,1100.19,79
E,710,2980.98,4808.5,756
E,711,4513.65,3128.84,2238
E,712,1730.93,4533.16,607
E,713,3591.85,4778.1,546
E,714,1406.63,2934.7,231
E,715,3597.08,4679.82,261
E,716,1537.02,642.25,746
E,717,1246.4,82.1,3334
E,718,4212.16,4834.57,115
E,719,2636.68,2219.61,273
E,720,501.86,3321.23,1232
E,721,405.19,230.09,203
E,722,3733.24,2349.18,1026
E,723,1580.8,3498.69,564
E,724,2238.69,465.18,162
E,725,2437.43,614.02,1166
E,726,4426.98,3260.73,283
E,727,3673.76,4541.45,149
E,728,299.77,1844.26,4137
E,729,4726.34,2402.76,1012
E,730,1037.92,3431.89,2449
E,731,2548.66,1885.2,1960
E,732,2099.77,3167.93,425
E,733,3548.95,268.46,396
E,734,1662.58,151.53,350
E,735,1636.75,3558.83,37
E,736,2249.09,575.93,286
E,737,82.36,4865.82,2121
E,738,3660.79,3180.58,924
E,739,1704.7,4961.53,200
E,740,2509.18,2448.19,367
E,741,3458.84,3678.54,184
E,742,1009.55,2208.23,2137
E,743,189.32,2792.41,582
E,744,4790.33,2987.26,450
E,745,3965.22,4834.87,4080
E,746,4519.92,759.14,275
E,747,3362.32,1929.1,101
E,748,1158.92,1606.56,134
E,749,1540.37,3770.86,1101
E,750,4345.81,1401.75,32
E,751,778.38,8.14,1415
E,752,4000.71,1672.67,921
E,753,525.98,854.18,198
E,754,4542.81,2578.53,512
E,755,3444.62,3018.61,1198
E,756,2868.47,832.9,299
E,757,4279.44,4877.78,335
E,758,3775.72,924.25,876
E,759,2804.21,2962.5,1673
E,760,4342.41,4242.77,1670
E,761,2755.33,3238.01,326
E,762,2870.97,526.27,528
E,763,814.68,450.5,1785
E,764,145.14,1888.08,17
E,765,3257.01,161.41,954
E,766,1845.02,2443.04,74
E,767,291.75,4865.41,611
E,768,4848.98,1705.49,967
E,769,546.27,4993.9,169
E,770,2789.69,1610.03,1717
E,771,4718.23,2303.57,1933
E,772,2591.86,2423.55,2068
E,773,1929.72,1345.9,1888
E,774,1624.42,3417.14,1700
E,775,2108.37,1552.58,391
E,776,4094.36,3666.92,315
E,777,2257.41,4883.67,317
E,778,1326.96,1157.91,1467
E,779,872.15,4961.51,329
E,780,2134.49,2266.26,450
E,781,3185.32,3304.2,142
E,782,1367.99,4866.59,48
E,783,4240.09,2161.71,1155
E,784,726.15,2856.38,28
E,785,4512.0,2844.24,329
E,786,120.16,3378.22,764
E,787,2779.74,3809.08,503
E,788,3097.78,3180.08,1773
E,789,1129.81,2191.6,661
E,790,2243.51,3959.68,50
E,791,3044.71,2495.15,1077
E,792,4135.35,453.81,2371
E,793,4004.76,394.41,25
E,794,264.94,2505.31,2805
E,795,1853.83,1624.57,1888
E,796,948.96,4609.35,1214
E,797,2800.2,3731.8,385
E,798,613.43,1372.24,407
E,799,2645.93,1905.9,479
E,800,4220.93,1395.77,26
E,801,2391.24,1613.24,1369
E,802,2659.28,291.55,141
E,803,1629.15,2068.99,399
E,804,3663.39,2257.34,141
E,805,4730.08,3031.52,29
E,806,2676.07,3933.12,292
E,807,1028.22,758.52,497
E,808,2911.71,1723.05,1423
E,809,4478.33,3979.11,221
E,810,2909.36,3819.83,875
E,811,333.97,919.13,1250
E,812,4355.13,3908.7,683
E,813,2036.06,4601.47,1866
E,814,1200.8,2177.02,2326
E,815,4556.53,3932.93,413
E,816,4396.08,1050.95,961
E,817,2739.47,617.62,860
E,818,905.25,4995.79,1713
E,819,1697.96,3363.06,1550
E,820,3830.95,1615.39,2984
E,821,3831.59,3969.65,4314
E,822,3668.38,2592.27,3033
E,823,484.67,2478.58,2651
E,824,1601.84,3810.82,495
E,825,1595.49,1475.51,965
E,826,883.27,2347.75,53
E,827,3580.34,3926.64,1852
E,828,3399.2,1368.12,413
E,829,2532.97,3426.14,711
E,830,3018.99,3232.64,533
E,831,3423.93,2803.75,96
E,832,2513.88,2553.09,1259
E,833,4538.15,2516.09,4424
E,834,4824.06,587.09,170
E,835,4465.93,823.06,4031
E,836,2184.39,4586.22,23
E,837,2005.44,363.07,233
E,838,4984.22,2821.92,483
E,839,1809.52,2993.87,1882
E,840,4079.95,1316.95,1448
E,841,2704.95,2844.76,339
E,842,823.27,2616.74,1187
E,843,2912.06,3638.61,90
E,844,159.8,4596.71,67
E,845,1903.84,3098.69,506
E,846,2234.74,3798.8,49
E,847,1223.23,1231.0,524
E,848,829.28,2611.58,1483
E,849,4150.34,4744.34,232
E,850,3385.88,2683.8,1778
E,851,2141.15,1145.05,515
E,852,4233.39,4916.59,535
E,853,4689.13,3060.22,696
E,854,3224.37,624.36,182
E,855,3450.55,2513.16,1893
E,856,2681.52,3518.71,866
E,857,4880.77,1521.68,2043
E,858,2568.14,4735.45,151
E,859,1641.41,1784.37,3842
E,860,3214.07,3127.71,1106
E,861,2281.73,4390.86,1509
E,862,1441.94,4640.51,1723
E,863,1101.1,4993.58,1529
E,864,2169.62,253.68,2266
E,865,1687.65,2705.47,657
E,866,4300.32,248.19,303
E,867,97.32,2655.11,685
E,868,2397.81,787.68,226
E,869,2699.73,916.41,249
E,870,3865.14,1624.93,1976
E,871,1891.41,1607.98,410
E,872,397.49,2479.34,1407
E,873,1523.66,3010.9,132
E,874,544.17,4273.48,1032
E,875,2666.99,2878.53,502
E,876,997.33,1295.45,1121
E,877,3465.74,2249.41,675
E,878,308.48,147.48,3270
E,879,2698.93,4465.98,240
E,880,1381.23,736.43,1212
E,881,2856.93,4810.83,1632
E,882,3573.19,360.9,413
E,883,4709.93,3429.61,2422
E,884,2810.1,4567.7,1325
E,885,2094.96,1033.19,162
E,886,4545.75,2919.01,1527
E,887,2150.64,3144.97,4961
E,888,4104.23,3866.07,429
E,889,1541.48,3016.52,438
E,890,1709.92,634.42,1950
E,891,4848.13,2663.33,178
E,892,4819.24,1311.02,785
E,893,1066.29,1862.15,3874
E,894,4772.29,4685.2,4198
E,895,3607.0,3369.72,546
E,896,3657.62,4602.39,975
E,897,722.28,933.91,574
E,898,840.86,759.75,1115
E,899,1035.42,4852.03,1922
E,900,4733.18,4567.58,188
E,901,559.83,3725.9,2211
E,902,2177.12,4964.24,128
E,903,4313.42,4388.81,239
E,904,1654.69,2875.09,316
E,905,4535.71,2258.05,3210
E,906,2172.94,248.03,4682
E,907,2308.16,3512.79,4462
E,908,48.33,2517.15,4236
E,909,3572.08,1230.92,396
E,910,2175.99,4819.56,396
E,911,4228.57,1484.98,6667
E,912,2919.07,2553.72,1061
E,913,672.32,1214.22,1479
E,914,4786.33,2804.57,334
E,915,2255.11,1453.23,1274
E,916,3241.35,4843.74,2592
E,917,2346.63,2534.5,147
E,918,4559.05,4777.58,3527
E,919,4749.58,617.09,841
E,920,297.74,4276.97,466
E,921,823.68,3191.37,738
E,922,2245.94,3713.69,1897
E,923,3139.45,2683.32,1785
E,924,1944.41,974.15,1001
E,925,1417.96,1961.68,97
E,926,252.46,3166.97,1094
E,927,2851.19,1287.84,645
E,928,1037.11,3169.1,184
E,929,4823.3,2647.63,801
E,930,4126.25,3300.14,844
E,931,470.4,4114.72,57
E,932,2803.84,3241.33,337
E,933,4576.9,1438.49,652
E,934,3486.35,3627.84,1365
E,935,4485.08,2703.86,4619
E,936,1216.82,514.71,2341
E,937,2537.32,2149.88,2456
E,938,2962.55,4003.39,871
E,939,3819.15,17.34,11
E,940,2438.6,3082.06,522
E,941,1324.22,3791.36,176
E,942,4850.02,3794.78,1246
E,943,2126.64,3934.65,1654
E,944,3175.94,4505.35,610
E,945,1297.46,1445.45,415
E,946,590.9,1813.94,1583
E,947,3227.1,638.87,1447
E,948,2001.13,4531.49,1770
E,949,4836.31,999.41,815
E,950,3312.42,4382.9,830
E,951,3860.76,5012.9,216
E,952,4343.19,518.42,557
E,953,2855.82,1233.09,926
E,954,3849.09,3046.59,2491
E,955,2365.9,298.42,775
E,956,381.33,87.22,620
E,957,503.17,4742.33,687
E,958,1005.13,536.69,545
E,959,2085.03,1332.89,217
E,960,2322.06,1754.41,201
E,961,2285.22,107.85,168
E,962,1707.44,2048.08,1510
E,963,4544.07,3565.84,4615
E,964,4664.47,299.63,1109
E,965,1407.21,2848.13,309
E,966,245.95,2910.68,1851
E,967,126.92,3274.05,1767
E,968,2262.25,4245.26,1641
E,969,705.85,4478.94,764
E,970,2109.52,4378.16,3886
E,971,987.14,363.92,1415
E,972,4451.0,2788.1,1490
E,973,2228.96,1670.15,214
E,974,1460.23,2470.8,680
E,975,4530.82,3039.79,2742
E,976,4505.36,3338.48,500
E,977,1314.41,1027.5,158
E,978,4708.3,672.53,313
E,979,2785.38,2303.98,286
E,980,4112.39,4366.73,2013
E,981,2829.25,2257.42,1945
E,982,3950.52,4977.7,211
E,983,4026.26,2441.49,3771
E,984,3672.68,3132.27,325
E,985,2903.85,4922.49,920
E,986,1582.79,4552.39,746
E,987,1825.6,2964.04,356
E,988,324.4,4890.03,51
E,989,2021.33,2947.18,17
E,990,3126.06,2068.12,848
E,991,618.8,3103.62,885
E,992,1110.65,99.6,307
E,993,2336.19,4135.83,1331
E,994,3294.88,2049.52,746
E,995,2835.06,1811.43,1117
E,996,2461.87,1450.86,1011
E,997,176.27,3426.96,1772
E,998,463.01,4256.81,618
E,999,2696.73,3471.89,1070
E,1000,1095.82,4872.69,499
E,1001,300.88,3238.47,144
E,1002,1341.21,3951.27,132
E,1003,1736.94,4153.89,658
E,1004,4295.85,1151.16,1088
E,1005,321.45,815.46,4200
E,1006,4605.93,1963.97,495
E,1007,4116.8,4622.99,665
E,1008,4019.67,229.42,711
E,1009,160.05,781.28,644
E,1010,1963.8,2309.47,42
E,1011,4220.29,2134.67,6562
E,1012,3452.34,1904.3,1091
E,1013,3954.28,3591.09,465
E,1014,2847.25,226.29,1009
E,1015,628.19,2546.95,529
E,1016,3305.95,276.48,345
E,1017,3594.05,3206.61,2003
E,1018,3265.19,2992.68,2494
E,1019,2218.03,2210.09,891
E,1020,4153.37,4545.19,2813
E,1021,4633.01,2266.02,174
E,1022,4022.38,4696.48,1523
E,1023,129.97,3931.7,1095
E,1024,644.05,1204.93,1365
E,1025,2235.59,3993.38,139
E,1026,3465.48,507.25,584
E,1027,3170.45,1625.34,1210
E,1028,4929.83,992.56,1192
E,1029,3837.71,753.67,1058
E,1030,251.81,4547.56,133
E,1031,1625.88,1330.53,175
E,1032,4842.89,2422.99,30
E,1033,3632.7,1866.95,1055
E,1034,2470.67,502.04,241
E,1035,3331.22,1097.04,2340
E,1036,3263.57,713.32,1031
E,1037,2433.04,3411.53,935
E,1038,3655.22,4921.32,2229
E,1039,4536.83,4430.49,83
E,1040,1818.89,3465.95,2242
E,1041,2580.27,4403.37,1527
E,1042,1460.44,1945.93,748
E,1043,77.23,662.8,234
E,1044,2478.33,4288.66,1611
E,1045,3203.21,3384.74,755
E,1046,2517.62,741.79,89
E,1047,201.39,4161.16,1557
E,1048,4712.34,3968.89,460
E,1049,1115.66,1094.83,297
E,1050,1558.45,4929.72,349
E,1051,3758.7,2901.27,2088
E,1052,3870.72,3479.46,1871
E,1053,3109.45,4565.93,4618
E,1054,3596.66,3934.57,916
E,1055,2354.47,2311.98,1366
E,1056,328.66,1148.04,2511
E,1057,4413.16,1468.72,226
E,1058,350.23,4202.72,192
E,1059,3645.27,3754.78,78
E,1060,2021.02,2033.69,140
E,1061,4871.59,1796.9,1588
E,1062,4972.14,1068.55,29
E,1063,1170.28,3253.62,28
E,1064,1589.25,3858.95,748
E,1065,1280.93,2314.1,340
E,1066,1817.72,4355.74,249
E,1067,4641.79,3441.76,135
E,1068,1720.19,4256.51,2552
E,1069,22.44,1261.54,221
E,1070,855.4,1852.65,206
E,1071,4841.46,4230.41,933
E,1072,445.1,1319.62,2716
E,1073,2015.1,4150.66,55
E,1074,2681.18,1697.48,2548
E,1075,1236.61,1544.09,207
E,1076,1348.61,2051.66,210
E,1077,4469.64,1010.19,471
E,1078,1033.87,3426.48,289
E,1079,4430.12,320.35,388
E,1080,3165.26,3287.8,1759
E,1081,2068.8,3694.96,3804
E,1082,471.05,4338.94,1048
E,1083,539.62,4577.42,367
E,1084,1843.88,1376.22,2277
E,1085,3171.89,2385.36,898
E,1086,1203.59,4994.33,836
E,1087,2322.35,2323.88,421
E,1088,3709.7,566.1,3680
E,1089,1288.89,4489.39,1578
E,1090,2962.8,2929.48,2994
E,1091,1631.77,4073.82,1955
E,1092,2483.7,3665.44,2741
E,1093,3337.94,2363.79,758
E,1094,562.04,3256.65,2630
E,1095,514.92,45.63,1160
E,1096,4542.13,590.32,828
E,1097,3919.07,3392.18,427
E,1098,2671.74,260.16,2159
E,1099,3750.14,1184.79,186
E,1100,955.95,4033.22,3610
E,1101,3756.43,4006.85,909
E,1102,3528.47,1262.07,813
E,1103,254.9,3531.19,1079
E,1104,3604.07,1125.09,3093
E,1105,244.42,2518.78,2459
E,1106,1699.21,2991.67,1550
E,1107,739.14,4986.24,3408
E,1108,1511.72,1304.33,425
E,1109,1553.89,314.95,35
E,1110,1079.64,2411.64,44
E,1111,436.26,1487.28,395
E,1112,4112.51,4977.39,728
E,1113,2094.61,4215.44,1034
E,1114,2488.03,1167.12,1129
E,1115,3770.18,4012.52,1380
E,1116,2998.81,890.64,1311
E,1117,3257.73,3297.41,1147
E,1118,3203.98,1566.69,4204
E,1119,2782.64,1574.31,492
E,1120,3139.17,479.71,658
E,1121,2826.43,3273.8,1371
E,1122,3151.16,3142.54,1387
E,1123,2457.82,2923.38,763
E,1124,1576.5,330.99,2430
E,1125,2567.98,4878.46,210
E,1126,2683.22,4392.63,714
E,1127,1686.02,1185.38,378
E,1128,2052.3,3864.92,1738
E,1129,919.38,2062.06,2170
E,1130,4330.65,387.22,586
E,1131,1682.41,4074.44,875
E,1132,1788.66,864.92,1178
E,1133,77.22,2084.98,4286
E,1134,1137.6,4151.01,1111
E,1135,3685.42,1979.05,148
E,1136,1426.29,4799.87,1575
E,1137,1645.96,2539.92,671
E,1138,3469.09,1348.25,3681
E,1139,745.69,1461.91,2316
E,1140,192.63,1741.04,538
E,1141,1402.17,424.74,274
E,1142,4793.21,1859.94,1894
E,1143,2271.4,4278.25,890
E,1144,2852.77,956.52,676
E,1145,4267.07,1076.63,200
E,1146,1554.82,1641.21,145
E,1147,2230.03,4679.03,1771
E,1148,3579.7,123.98,993
E,1149,4312.45,1623.03,430
E,1150,318.1,2253.37,565
E,1151,1365.38,254.9,975
E,1152,4879.47,426.59,277
E,1153,1441.6,742.04,2367
E,1154,2756.59,842.55,356
E,1155,801.73,2921.8,872
E,1156,1232.67,4563.16,1729
E,1157,1163.71,4306.19,730
E,1158,2549.84,745.63,853
E,1159,1586.79,822.95,67
E,1160,943.53,4077.64,64
E,1161,241.28,2620.8,239
E,1162,4434.96,3264.82,829
E,1163,2643.3,2828.75,997
E,1164,3825.25,1583.65,17
E,1165,546.23,2914.55,943
E,1166,2149.09,4674.04,859
E,1167,2388.29,1076.04,475
E,1168,464.62,4660.3,186
E,1169,3893.48,4224.17,2034
E,1170,218.88,1580.78,148
E,1171,1129.12,2425.0,996
E,1172,1703.99,1596.77,43
E,1173,1526.67,4941.8,627
E,1174,3015.94,2431.04,1694
E,1175,384.86,3440.62,278
E,1176,2241.83,2048.8,3242
E,1177,4574.17,3601.21,4745
E,1178,4381.54,4278.03,180
E,1179,3335.56,3084.53,1467
E,1180,2233.53,1707.29,187
E,1181,1506.9,1911.3,1337
E,1182,560.12,1724.87,890
E,1183,1236.15,4500.19,1136
E,1184,3940.23,2975.42,2929
E,1185,4487.76,611.45,719
E,1186,2348.75,1459.05,54
E,1187,933.09,1380.6,1919
E,1188,3203.95,4672.6,487
E,1189,1582.22,3770.32,1444
E,1190,3225.39,4108.31,1024
E,1191,4991.86,4797.2,1661
E,1192,2099.97,1857.29,1464
E,1193,4510.68,4744.29,440
E,1194,1497.94,3701.43,3084
E,1195,3577.89,678.03,443
E,1196,4156.41,3400.34,539
E,1197,4128.44,400.57,592
E,1198,1342.98,1980.25,603
E,1199,3270.17,3701.53,1360
E,1200,856.41,2345.46,866
E,1201,3077.76,4322.63,535
E,1202,3818.07,299.52,232
E,1203,4755.58,3556.58,1047
E,1204,3920.28,1770.24,314
E,1205,3541.48,1077.7,1207
E,1206,1957.81,1039.77,448
E,1207,1171.55,958.12,815
E,1208,4521.07,4861.54,1679
E,1209,3870.05,802.59,983
E,1210,442.99,1365.5,169
E,1211,2238.42,4776.22,1160
E,1212,268.11,1081.44,270
E,1213,3418.85,3365.26,281
E,1214,4823.86,3123.05,11
E,1215,3110.37,1131.49,8952
E,1216,4036.63,307.96,927
E,1217,2168.19,2491.28,293
E,1218,2420.56,3339.74,688
E,1219,856.14,4261.87,836
E,1220,1170.55,562.1,1845
E,1221,3171.22,3280.5,180
E,1222,999.24,4404.8,49
E,1223,3801.01,102.65,1651
E,1224,3068.18,436.55,1122
E,1225,1927.74,742.54,651
E,1226,1203.33,3447.19,613
E,1227,925.97,4390.34,155
E,1228,4757.89,826.59,669
E,1229,685.47,874.2,50
E,1230,3759.7,4327.47,1393
E,1231,850.99,2811.63,24
E,1232,2122.65,2057.03,144
E,1233,3484.71,2610.52,1557
E,1234,939.62,2193.5,70
E,1235,1548.17,2805.2,122
E,1236,1839.82,2477.54,1675
E,1237,861.36,1312.86,697
E,1238,4047.62,4862.46,1624
E,1239,3953.36,2796.66,112
E,1240,1161.31,4891.8,1692
E,1241,697.63,1379.48,1066
E,1242,2208.54,995.99,800
E,1243,2331.84,4144.35,175
E,1244,3758.73,1629.44,49
E,1245,2319.44,830.2,742
E,1246,4622.46,3910.96,2364
E,1247,1278.3,2835.92,461
E,1248,161.05,1296.85,970
E,1249,3086.54,4063.77,5815
E,1250,1862.86,2929.63,442
E,1251,3233.13,849.68,225
E,1252,435.83,3921.25,704
E,1253,4496.65,1993.52,300
E,1254,4830.24,1121.8,376
E,1255,737.01,32.9,680
E,1256,914.51,297.88,5045
E,1257,3474.77,1116.86,589
E,1258,4934.67,3367.39,471
E,1259,3435.88,3985.66,914
E,1260,95.86,2803.05,7877
E,1261,2424.39,4394.25,445
E,1262,3590.87,3467.04,2112
E,1263,3591.83,3699.13,398
E,1264,271.59,4791.64,420
E,1265,804.67,266.37,79
E,1266,2266.88,4480.5,178
E,1267,1331.81,4627.68,1025
E,1268,2067.23,3036.14,1360
E,1269,2238.44,2968.81,169
E,1270,3800.01,939.16,435
E,1271,4536.8,1387.35,719
E,1272,3381.04,2115.75,4341
E,1273,2404.29,2774.45,681
E,1274,1917.7,2885.05,671
E,1275,4394.09,2741.8,376
E,1276,3653.85,3795.61,248
E,1277,826.66,4129.03,27
E,1278,4585.81,1826.13,2054
E,1279,3360.37,170.41,207
E,1280,2722.29,4006.02,462
E,1281,1636.03,710.41,518
E,1282,4225.83,3117.06,3433
E,1283,2179.67,600.73,1565
E,1284,2523.28,2513.4,168
E,1285,1533.94,1429.17,605
E,1286,2787.45,505.28,1107
E,1287,2849.22,31.66,811
E,1288,4763.61,520.26,377
E,1289,1154.75,2925.23,243
E,1290,2641.28,84.31,181
E,1291,2011.99,253.5,1074
E,1292,4234.77,4291.29,1357
E,1293,3252.63,501.07,1098
E,1294,4871.8,958.39,1223
E,1295,4287.32,958.89,234
E,1296,3692.98,1574.93,1149
E,1297,1018.54,1042.99,115
E,1298,2553.65,4156.54,4166
E,1299,3111.15,769.14,3035
E,1300,4240.46,402.45,291
E,1301,2931.76,798.28,828
E,1302,2608.33,4323.67,1646
E,1303,3442.12,2606.93,1214
E,1304,2616.95,4567.45,367
E,1305,533.17,1689.41,752
E,1306,854.49,3844.44,1619
E,1307,3581.88,4640.68,676
E,1308,1972.48,4985.1,231
E,1309,4993.84,2589.93,360
E,1310,1452.47,860.13,920
E,1311,676.06,1470.22,424
E,1312,2276.63,4048.31,3435
E,1313,1064.59,3794.07,1861
E,1314,4333.65,4381.66,55
E,1315,1747.77,3970.84,231
E,1316,4663.59,4795.35,529
E,1317,4894.07,3788.4,2275
E,1318,4986.6,3473.56,678
E,1319,3093.06,3154.05,1010
E,1320,1337.16,814.93,352
E,1321,859.93,3745.13,638
E,1322,3936.58,2438.92,798
E,1323,3109.78,1094.39,169
E,1324,1933.18,4282.69,647
E,1325,969.08,3816.35,1308
E,1326,4957.11,2318.93,134
E,1327,458.03,1428.0,3588
E,1328,1224.5,4569.3,346
E,1329,4212.79,3693.53,727
E,1330,1428.55,2413.47,592
E,1331,3900.14,944.42,2147
E,1332,4240.61,3070.04,1082
E,1333,1250.22,1620.22,1261
E,1334,4837.13,1570.69,1300
E,1335,2386.47,3909.4,1133
E,1336,4934.36,1531.71,1053
E,1337,883.05,858.92,1983
E,1338,1224.9,443.66,1147
E,1339,4204.85,3336.42,980
E,1340,2952.15,4116.79,1527
E,1341,4408.25,4512.99,61
E,1342,999.82,1811.07,899
E,1343,3763.16,1299.9,142
E,1344,2761.44,786.39,3285
E,1345,1431.18,4906.51,638
E,1346,2270.98,1045.2,825
E,1347,2722.16,1202.39,1307
E,1348,3494.5,615.59,666
E,1349,1763.97,3506.7,971
E,1350,2611.34,293.4,179
E,1351,4273.84,279.01,79
E,1352,817.94,894.03,2226
E,1353,4218.22,1427.69,435
E,1354,3269.47,662.33,68
E,1355,2371.25,1362.18,1806
E,1356,3234.97,1507.88,529
E,1357,4070.84,3151.25,422
E,1358,696.74,4430.58,1003
E,1359,2807.36,3886.5,81
E,1360,4459.42,1829.81,301
E,1361,621.48,3299.36,492
E,1362,3826.95,1511.09,2079
E,1363,2271.13,1050.45,453
E,1364,4389.53,3869.86,1351
E,1365,3837.88,4795.49,1581
E,1366,2872.92,510.27,166
E,1367,963.72,3712.8,2625
E,1368,4085.67,4594.47,1572
E,1369,381.29,436.31,1712
E,1370,1894.66,4714.9,2644
E,1371,439.58,3236.74,930
E,1372,4878.16,3483.42,36
E,1373,1336.95,1150.61,697
E,1374,3717.88,3207.38,1006
E,1375,3224.96,3382.22,301
E,1376,3809.7,395.53,246
E,1377,895.91,717.64,1493
E,1378,1565.24,2731.91,2461
E,1379,2812.3,361.42,1066
E,1380,82.21,3137.71,1084
E,1381,2132.72,3413.6,1425
E,1382,2499.79,4768.83,1037
E,1383,744.27,3712.92,1879
E,1384,4296.38,2282.76,795
E,1385,3716.93,1215.24,1299
E,1386,266.78,3667.73,2933
E,1387,4465.89,275.24,2912
E,1388,3690.03,1975.28,186
E,1389,3176.09,2538.73,1714
E,1390,2981.09,4497.83,1222
E,1391,2957.96,1210.18,481
E,1392,1645.16,2821.29,320
E,1393,2520.34,2680.37,474
E,1394,357.16,4653.77,800
E,1395,4177.91,4358.04,1397
E,1396,1659.66,2073.99,291
E,1397,4164.44,222.81,413
E,1398,4997.61,4566.56,253
E,1399,4550.44,128.35,302
E,1400,2502.51,4543.83,197
E,1401,2946.89,1016.11,131
E,1402,760.5,1628.02,1772
E,1403,1717.29,2523.7,814
E,1404,4155.97,1377.38,514
E,1405,2803.39,1757.12,387
E,1406,1694.74,2508.03,397
E,1407,4821.29,3463.89,13
E,1408,1115.99,379.38,1316
E,1409,3653.55,1228.22,140
E,1410,2732.18,1740.67,833
E,1411,318.19,2716.82,1817
E,1412,811.0,1440.1,1004
E,1413,2595.64,4856.95,618
E,1414,3102.81,2733.71,3629
E,1415,4505.74,898.34,15
E,1416,2272.39,128.76,1979
E,1417,2332.51,3863.98,826
E,1418,3276.54,2910.33,479
E,1419,3728.35,182.92,1460
E,1420,2091.61,2053.98,111
E,1421,4905.44,2090.96,291
E,1422,731.46,332.12,397
E,1423,2343.01,4374.11,165
E,1424,3713.64,2564.04,1158
E,1425,169.14,4993.76,375
E,1426,2127.69,2643.33,29
E,1427,4368.74,3345.59,87
E,1428,1601.3,910.33,514
E,1429,671.62,4147.24,1430
E,1430,4448.04,4086.23,225
E,1431,1465.17,1558.81,1553
E,1432,3799.65,2539.21,1009
E,1433,3407.42,2594.31,574
E,1434,4327.1,3108.03,240
E,1435,4877.27,2410.72,683
E,1436,4292.7,902.7,63
E,1437,4356.63,290.14,106
E,1438,35.63,4610.59,1443
E,1439,2415.59,856.78,872
E,1440,4248.67,2517.9,1253
E,1441,613.4,4503.11,113
E,1442,323.19,1870.52,875
E,1443,4295.04,4586.42,241
E,1444,4220.28,1432.09,155
E,1445,2516.08,936.49,569
E,1446,594.78,4132.02,1823
E,1447,2403.65,273.1,385
E,1448,567.02,3346.63,454
E,1449,3291.31,3192.25,1641
E,1450,1924.7,4748.7,12
E,1451,47.02,605.61,280
E,1452,2686.77,2758.42,58
E,1453,701.06,1224.99,757
E,1454,3286.7,4078.6,35
E,1455,3309.96,1990.71,207
E,1456,3494.74,4814.85,24
E,1457,4898.57,1930.13,302
E,1458,3472.83,1962.06,264
E,1459,1235.62,1929.13,61
E,1460,3244.17,3821.0,2973
E,1461,3374.03,2895.01,111
E,1462,591.95,3940.77,188
E,1463,1815.94,160.67,1594
E,1464,3499.05,4083.53,2269
E,1465,4723.12,1689.0,1573
E,1466,1319.29,4223.34,2781
E,1467,3932.08,4499.97,1446
E,1468,2470.89,7.79,3757
E,1469,1816.34,2564.77,793
E,1470,1169.46,3070.06,137
E,1471,1299.72,141.68,954
E,1472,3122.13,525.38,90
E,1473,2441.75,779.93,554
E,1474,4233.45,473.52,118
E,1475,1800.27,3604.97,447
E,1476,2111.01,1362.17,1594
E,1477,4948.08,3103.7,1839
E,1478,1374.67,2152.01,489
E,1479,13.67,3746.0,38
E,1480,942.48,540.39,247
E,1481,2725.93,4203.18,1127
E,1482,4355.48,1620.96,807
E,1483,671.42,4271.4,2010
E,1484,882.77,398.6,1533
E,1485,4459.25,3465.04,9742
E,1486,145.71,3670.85,803
E,1487,759.68,174.11,2209
E,1488,2521.29,3232.35,3787
E,1489,4772.88,66.57,1594
E,1490,1499.02,1036.01,2581
E,1491,927.22,3025.53,1238
E,1492,2283.25,1118.15,1144
E,1493,4578.0,4957.11,108
E,1494,4275.26,828.38,2016
