Feature,Instance,X,Y,Checkin
C,1376,24374.19,42224.93,1756
C,1377,24480.12,51244.14,555
C,1378,24193.52,45022.96,2323
C,1379,24325.26,50761.5,1357
C,1380,24065.36,50991.73,1493
C,1381,24349.6,51620.54,4107
C,1382,24025.23,60886.77,3558
C,1383,24151.39,51905.16,1515
C,1384,24105.06,60185.45,1260
C,1385,24008.27,52300.79,76
C,1386,23702.92,52339.55,2356
C,1387,23908.09,52836.66,460
C,1388,23390.9,47966.68,317
C,1389,22887.66,50431.68,2460
C,1390,22748.85,47796.92,1348
C,1391,22740.48,49824.23,111
C,1392,22666.34,50856.88,2410
C,1393,22398.6,51074.33,2125
C,1394,22138.23,51464.79,1844
C,1395,21984.72,47010.73,4319
C,1396,21433.87,49181.42,747
C,1397,21549.06,49960.44,2052
C,1398,21562.4,50956.94,438
C,1399,20936.05,48253.6,634
C,1400,20832.33,48799.21,894
C,1401,20890.9,47945.91,9988
C,1402,20775.45,49333.05,1648
C,1403,20644.89,49700.15,1216
C,1404,20556.03,48347.03,3299
C,1405,20520.52,50210.6,1188
C,1406,20485.89,42525.55,1654
C,1407,20404.64,47220.12,689
C,1408,20207.22,49181.64,919
C,1409,19764.14,47800.87,806
C,1410,19083.19,44274.44,5709
C,1411,19037.79,46926.27,1501
C,1412,18957.72,47499.92,3108
C,1413,18822.84,47993.33,7332
C,1414,18832.91,44125.54,193
C,1415,18674.86,48480.95,260
C,1416,18589.45,43711.7,941
C,1417,18654.47,44489.67,7524
C,1418,18363.53,44040.63,3101
C,1419,18150.25,48806.93,457
C,1420,18190.98,44890.13,4032
C,1421,18010.15,46371.99,1448
C,1422,18074.72,45322.68,943
C,1423,28519.32,48941.53,8559
C,1424,28558.26,49819.27,1814
C,1425,29027.58,57808.98,7512
C,1426,31088.22,50507.62,510
C,1427,61152.27,21563.93,115
C,1428,59936.6,22529.75,2737
C,1429,59783.26,22122.55,3206
C,1430,59516.15,15013.29,1206
C,1431,59538.6,18325.35,574
C,1432,59632.11,17836.23,4705
C,1433,59461.97,18745.69,1321
C,1434,59417.12,17571.09,278
C,1435,59290.73,19273.47,3120
C,1436,59269.66,16955.76,1942
C,1437,59279.54,15327.69,2095
C,1438,59111.44,19941.69,2958
C,1439,58861.61,21504.05,2938
C,1440,59038.09,15611.79,609
C,1441,58813.15,21346.29,4426
C,1442,58977.76,16833.89,2036
C,1443,58742.11,15896.31,1970
C,1444,58525.69,21475.22,561
C,1445,58944.8,16414.2,3574
C,1446,58693.02,26302.05,2012
C,1447,58396.74,15801.89,215
C,1448,58332.22,23110.33,182
C,1449,58346.28,26635.42,1329
C,1450,58300.17,21893.24,6630
C,1451,58270.68,25450.9,502
C,1452,58423.07,16590.27,1914
C,1453,58084.18,16408.93,2974
C,1454,57985.42,21854.82,1714
C,1455,57872.92,26508.71,1587
C,1456,57827.24,16164.23,3514
C,1457,57915.21,15737.89,233
C,1458,57598.73,25090.41,574
C,1459,57511.45,25720.92,317
C,1460,57366.49,26430.61,893
C,1461,57182.23,25958.96,1582
C,1462,57013.52,26036.86,534
C,1463,56992.63,27772.54,196
C,1464,56958.95,26848.03,488
C,1465,56582.46,27296.3,2431
C,1466,56284.1,27801.1,683
C,1467,56330.41,19409.79,5568
C,1468,56125.59,28520.36,1905
C,1469,56087.22,19271.76,210
C,1470,56050.15,26883.06,1613
C,1471,55986.41,27509.96,3022
C,1472,56117.67,26549.78,2110
C,1473,55847.48,28065.21,2691
C,1474,55870.15,19315.13,352
C,1475,56030.06,20270.39,2269
C,1476,55719.09,18794.67,838
C,1477,55694.72,26733.46,2101
C,1478,55966.49,28973.82,74
C,1479,55562.15,19888.68,2213
C,1480,55473.35,18826.7,719
C,1481,55410.53,27234.94,3719
C,1482,55018.48,48504.6,434
C,1483,55272.01,28513.02,2532
C,1484,55302.21,27988.83,372
C,1485,55217.29,18426.61,3490
C,1486,55095.09,29039.56,189
C,1487,55168.47,19398.98,3379
C,1488,55110.58,20602.9,1394
C,1489,54939.89,31407.35,4381
C,1490,55006.31,20124.8,2429
C,1491,54851.04,18293.36,295
C,1492,54699.63,29949.78,878
C,1493,54690.22,18883.65,1867
C,1494,54595.31,21427.48,2448
C,1495,54794.57,27277.92,1879
C,1496,54827.53,28050.51,22
C,1497,54707.55,19488.59,340
C,1498,54538.77,18002.64,2366
C,1499,54490.43,28071.6,211
C,1500,54520.91,30713.86,257
C,1501,54464.86,28782.82,185
C,1502,54331.17,30029.99,5643
C,1503,54409.5,19354.71,7649
C,1504,54269,17395.22,720
C,1505,54268.54,29341.59,1064
C,1506,54305.48,18739.49,3316
C,1507,54276.37,20496.73,3184
C,1508,53986.94,21265.94,479
C,1509,54085.17,30730.57,3348
C,1510,53928.85,28981.04,770
C,1511,53971.72,26436.11,541
C,1512,53764.81,30170.55,716
C,1513,53872.3,17361.51,714
C,1514,53647.4,21573.16,324
C,1515,53641.68,20165.53,5988
C,1516,53641.21,20873.46,145
C,1517,53616.82,27812.76,239
C,1518,53440.45,19461.59,2208
C,1519,53465.65,29855.95,1481
C,1520,53262.75,20593.13,454
C,1521,53359.66,30712.11,5335
C,1522,53537.03,26860.47,3753
C,1523,53424.53,27308.93,10739
C,1524,53200.52,29394.19,2527
C,1525,53165.56,27923.56,1539
C,1526,53064.75,20382.62,1294
C,1527,52888.34,48023.11,250
C,1528,53077.01,17379.94,5662
C,1529,53131.54,21659.61,1535
C,1530,52907.35,31226.21,498
C,1531,52914.77,30151.48,3209
C,1532,52764.08,21503.3,1841
C,1533,52813.56,16389.47,322
C,1534,52616.65,32127.64,4475
C,1535,52613.18,48344.65,3689
C,1536,52639.71,30774.3,95
C,1537,52486.68,47706.16,1220
C,1538,52497.69,31440.19,4115
C,1539,52506.67,26808.66,1651
C,1540,52425.37,27426.25,2981
C,1541,52489.23,19515.07,9544
C,1542,52675.09,20125.25,2763
C,1543,52490.07,20483.65,1065
C,1544,52405.5,20921.65,797
C,1545,52257.12,48728.51,541
C,1546,52220.2,27805.11,6580
C,1547,52076.42,19230.02,1049
C,1548,52092.76,48328,625
C,1549,52178.89,47538.01,2544
C,1550,52246.76,19346.76,1783
C,1551,52034.91,20718.37,1114
C,1552,52038.55,26717.74,3284
C,1553,51894.52,19768.85,1149
C,1554,52032.11,25688.82,525
C,1555,51733.55,45196.03,514
C,1556,51911.51,45419.05,875
C,1557,51779.77,28163.66,1541
C,1558,51861.87,47726.29,702
C,1559,51940.95,21298.77,2626
C,1560,52012.02,21825.44,1045
C,1561,51803.95,26097.57,105
C,1562,51574.89,27480.93,2668
C,1563,51592.35,47671.29,2779
C,1564,51561.24,19384.12,4953
C,1565,51664.4,26879.83,2582
C,1566,51394.86,27676.47,1323
C,1567,51416.55,20052.88,791
C,1568,51333.39,45580.13,349
C,1569,51292.37,18879.49,2181
C,1570,51294.66,20684.15,1331
C,1571,51097.81,20226.98,3288
C,1572,51154.71,27807.64,3466
C,1573,51024.78,19011.87,6612
C,1574,51126.83,28686.41,1449
C,1575,50934.61,20164.21,4490
C,1576,50762.89,18533.34,2758
C,1577,50792.82,26852.15,357
C,1578,50744.51,19933.61,1104
C,1579,50610,18895.7,7087
C,1580,50785.86,28141.95,290
C,1581,50684.41,39678,2300
C,1582,50639.6,29464.66,773
C,1583,50675.32,27451.35,1250
C,1584,50421.57,28707.1,2059
C,1585,50376.84,39359.73,2507
C,1586,50313.41,18659.12,3951
C,1587,50411.52,25380.72,750
C,1588,50506.8,26370.06,4020
C,1589,50358.08,19399.62,1655
C,1590,50225.77,27074.29,6835
C,1591,50173.46,40281.16,1230
C,1592,50100.83,39654.16,2017
C,1593,50075.33,41583.06,2531
C,1594,50142.63,20445.8,2526
C,1595,49819.83,21087.5,320
C,1596,50165.76,26053.35,944
C,1597,49973.71,19367.7,976
C,1598,49944.88,28056.72,1518
C,1599,49969.86,25581.24,308
C,1600,50178.04,27728.03,2602
C,1601,49920.51,23665.65,3054
C,1602,49938.26,25167.34,323
C,1603,49829.14,24638.49,886
C,1604,49802.23,20400.13,1246
C,1605,49889.22,29575.83,1304
C,1606,49708.62,19024.85,1275
C,1607,49661.74,18291.88,819
C,1608,49586.74,17677.18,2144
C,1609,49455.6,25835.75,5469
C,1610,49316.96,17077.36,5537
C,1611,49330.41,48949.12,1793
C,1612,49098.94,41784.7,3355
C,1613,49060.97,42046.95,1838
C,1614,49323.29,24853.66,1536
C,1615,49046.97,49709.98,560
C,1616,49088.65,25706.06,7878
C,1617,49172.45,25319.36,2727
C,1618,49027.47,48684.71,4092
C,1619,49362.72,23812.94,1666
C,1620,49231.16,18656.97,551
C,1621,48965.32,17916.28,2385
C,1622,48841.85,20332.92,12783
C,1623,48873.62,25964.43,576
C,1624,49081.38,24425.87,14264
C,1625,48705.75,25099.79,4236
C,1626,48922.37,18963.55,4119
C,1627,48787.55,23878.1,3143
C,1628,48655.35,26495.93,3550
C,1629,48728.91,49884.12,5070
C,1630,48846.93,19635.17,2662
C,1631,48662.46,48843.82,1860
C,1632,48816.64,18254.6,1396
C,1633,48502.68,23902.96,1184
C,1634,48477.73,25509.07,3083
C,1635,48542.79,48508.03,1762
C,1636,48550.57,49397.76,1413
C,1637,48488.05,18997.52,1953
C,1638,48481.99,20443.68,1554
C,1639,48286.09,26649.58,1067
C,1640,48272.67,25586.04,1721
C,1641,48298.13,20089.42,695
C,1642,48145.24,49511.94,919
C,1643,48054.93,26502.6,556
C,1644,48222.2,48232.96,1451
C,1645,48178.73,48712.73,1552
C,1646,47898.14,47858.28,260
C,1647,48085.06,20053.82,478
C,1648,48009.94,25802.57,77
C,1649,47974.37,50653.78,3077
C,1650,48053.94,19084.36,1395
C,1651,47921.78,19745.36,70
C,1652,47726.93,25614.6,4190
C,1653,47744.51,26625.87,228
C,1654,47608.03,18681.04,1866
C,1655,47520.35,48253.37,430
C,1656,47656.02,23451.45,1048
C,1657,47435.78,49078.47,9779
C,1658,47703.86,50382.54,421
C,1659,47569.05,24565.36,1470
C,1660,47336.62,18590.73,807
C,1661,47502.21,25305.85,41
C,1662,47379.34,26038.95,3445
C,1663,47467.27,23378.93,934
C,1664,47256.62,19323.99,156
C,1665,47044.49,22709.7,94
C,1666,47024.4,47527.86,204
C,1667,47056.51,48420.67,4414
C,1668,46999.28,19326.65,3567
C,1669,47029.71,49495.03,4214
C,1670,46810.21,19999.06,597
C,1671,46646.3,22441.68,810
C,1672,46760.83,49062.1,1391
C,1673,46698.4,46993.35,1129
C,1674,46551.75,48843.07,4017
C,1675,46590.95,47558.82,54
C,1676,46506.45,48268.7,967
C,1677,46684.44,19804.45,827
C,1678,46296.77,46854,1675
C,1679,46099.98,46270.1,491
C,1680,45884.51,46662.29,494
C,1681,45919.07,47477.77,2460
C,1682,46244.44,47799.72,549
C,1683,46097.79,18306.8,2359
C,1684,45834.67,19014.3,1685
C,1685,46014.64,19683.38,1239
C,1686,45585.06,46598.26,1342
C,1687,45674.93,19694.26,6234
C,1688,45435.3,16933.67,7391
C,1689,45380.87,17682,1644
C,1690,45698.06,17942.38,159
C,1691,45083.41,19043.83,8440
C,1692,45247.11,18359.6,64
C,1693,44902.08,19276.08,1588
C,1694,44414.07,19021.39,1523
C,1695,44072.62,19577.12,1686
C,1696,44005.27,18834.2,835
C,1697,43610.66,19110.27,877
C,1698,43193.7,19022.08,165
C,1699,42888.96,32051.47,924
C,1700,42591.7,31870.73,1137
C,1701,42337.08,50655.26,1400
C,1702,42277.05,32526.84,1718
C,1703,42324.51,31366.91,676
C,1704,42143.79,33151.22,3064
C,1705,41894.79,32753.38,172
C,1706,41987.23,30929.97,2398
C,1707,41949.25,30420.83,877
C,1708,41882.4,29967.12,413
C,1709,41680.12,31694.38,3096
C,1710,41531.62,31169.91,437
C,1711,41751.01,32100.09,842
C,1712,41574.94,50928.86,7431
C,1713,41303.81,31866.16,6718
C,1714,41180.94,30652.73,1694
C,1715,41105.46,31289.88,415
C,1716,40923.31,30097.19,10014
C,1717,40835.28,30979.55,10276
C,1718,40697.5,29920.61,1850
C,1719,40785.37,51224.3,2595
C,1720,40819.13,39385.88,6224
C,1721,40551.16,30554.4,1056
C,1722,40260.72,39352.46,961
C,1723,40290.18,40574.94,4047
C,1724,40105.62,51667.81,3136
C,1725,39723.01,51073.92,120
C,1726,39622.52,44192.1,3257
C,1727,39457.87,51658.73,539
C,1728,39140.31,51574.77,756
C,1729,39316.12,44580.92,5174
C,1730,39254.11,45134.44,987
C,1731,38974.12,43589.49,5132
C,1732,39194.16,52199.67,675
C,1733,38707.68,45843.03,840
C,1734,38165.81,46636.55,1366
C,1735,37764.13,47273.15,13924
C,1736,41844.63,28993.54,4684
C,1737,41608.1,28421.79,96
C,1738,41518.06,26546.4,943
C,1739,41624.35,29592.6,10322
C,1740,41382.29,30185.09,138
C,1741,41350.72,27985.88,725
C,1742,41151.69,29366.3,1079
C,1743,40959.29,27210.5,234
C,1744,40969.91,26654.15,11286
C,1745,40854.69,27984.92,3725
C,1746,40975.2,28993.92,153
C,1747,40703.94,28751.63,7177
C,1748,40514.6,29603.8,252
C,1749,40310.03,30021.2,150
C,1750,40311.37,28479.33,1379
C,1751,39557.58,27120.78,1169
C,1752,39459.61,27797.76,208
C,1753,39085.61,27591.17,2628
C,1754,33832.84,20533.89,7328
C,1755,33700.72,45399.05,945
C,1756,33185.7,46638.78,1798
C,1757,33162.86,47227.65,1161
C,1758,32959.32,52319.79,2626
C,1759,32888.76,52955.76,1803
C,1760,32958.55,51683.66,3389
C,1761,32743.29,53463.17,201
C,1762,32789.63,50969.28,3203
C,1763,32683.08,54049.92,1653
C,1764,32215.32,54136.7,5271
C,1765,32262.66,52373.27,201
C,1766,31047.12,43119.6,957
C,1767,30464.61,47444.36,1571
C,1768,30681.41,47235.04,1176
C,1769,30149.64,45217.25,1237
C,1770,30200.38,47835.59,3248
C,1771,29888.17,46016.05,641
C,1772,29846.06,46787.27,1389
C,1773,29819.36,45398.07,20
C,1774,29869.85,47272.66,2602
C,1775,29794.07,48180.26,70
C,1776,29153.1,47923.69,1350
C,1777,27988.86,24571.71,1817
C,1778,26477.76,21007.4,1069
C,1779,25429.08,42588.76,3180
C,1780,24711.55,42891.32,2320
C,1781,24606.3,36902.23,1578
C,1782,24527.27,37234.11,645
C,1783,24064.36,36663.12,330
C,1784,21869.62,37576.88,1385
C,1785,20648.74,13459.61,714
C,1786,14317.7,10371.83,758
C,1787,13605.29,7558.28,138
C,1788,12535.28,22973.2,1128
C,1789,4918.83,14857.8,340
C,1790,14763.62,21943.96,2826
C,1791,31786.49,53584.03,5257
C,1792,31943.27,53233.99,164
C,1793,40931.47,21449.81,1361
C,1794,40543.72,22138.45,3014
C,1795,40245.06,20247.25,284
C,1796,40135.68,20546.35,4545
C,1797,40034.06,21421.32,1858
C,1798,40061.7,20876.7,234
C,1799,39838.81,21118.82,8251
C,1800,39675.98,22409.7,7662
C,1801,39142.99,22928.73,1564
C,1802,39008.04,24538.34,769
C,1803,38875.88,23924.01,684
C,1804,38132.22,22500.28,58
C,1805,37560.95,22434.09,3387
C,1806,36939.09,21163.44,733
C,1807,35980.54,22375.43,2869
C,1808,35637.97,21995.41,1139
C,1809,35517.43,21922.85,638
C,1810,35263.39,21944.53,2043
C,1811,33952.07,21676.74,2089
C,1812,33704.57,22130.02,7763
C,1813,33255.58,20705.3,1560
C,1814,33016.29,21950.24,1191
C,1815,32504.29,20947.85,464
C,1816,32461.52,20369.87,3660
C,1817,32110,21981.86,712
C,1818,31898.41,19855.1,975
C,1819,31774.28,21722.42,671
C,1820,31861.59,21995.44,1112
C,1821,31961.62,20326.86,2718
C,1822,31591.65,20160.95,173
C,1823,31377.5,21059.44,5725
C,1824,31582.99,19645.09,3658
C,1825,31371.42,19528.45,6942
C,1826,31045.22,21742.85,2206
C,1827,30975.4,18667.76,4143
C,1828,30528.15,20411.87,2874
C,1829,30583.59,19723.35,2420
C,1830,30442.66,19247.18,1582
C,1831,30230.24,19062.48,3224
C,1832,30044.84,21734.69,1168
C,1833,29931.11,21472.59,1397
C,1834,29811.61,20483.72,5390
C,1835,29743.5,19186.8,3842
C,1836,29405.94,19725.56,1218
C,1837,28701.28,20934.43,587
C,1838,28543.06,23099.99,94
C,1839,28435.8,22336.64,772
C,1840,28467.2,21781.37,467
C,1841,28472.75,21341.38,2915
C,1842,28303.28,23275.66,3004
C,1843,27913.76,20268.9,1903
C,1844,27993.9,20071.08,10967
C,1845,21944.77,19867.54,684
C,1846,19813.57,16420.6,1363
C,1847,18925.18,17405.17,2503
C,1848,37937.42,24946.88,517
C,1849,38278.86,24196.66,2324
C,1850,38731.79,23031.49,384
C,1851,59006.56,20594.08,2110
C,1852,58963.88,17713.23,1517
C,1853,58723.49,20570.9,726
C,1854,58672.77,21107.75,2003
C,1855,58351.26,19866.48,357
C,1856,58130.4,21016.19,2382
C,1857,58025.18,19391.06,2313
C,1858,57904.14,19403.11,1575
C,1859,57963.75,20425.97,1102
C,1860,57831.67,21535.29,1842
C,1861,57717.78,20891.19,289
C,1862,57692.13,20074.81,496
C,1863,57696.11,22918.89,648
C,1864,57682.25,21347.96,3504
C,1865,57400.02,23461.15,2555
C,1866,57453.47,21041.5,1337
C,1867,57170.17,22429.88,8073
C,1868,57286.19,22121.24,3111
C,1869,57327.94,21731.79,1720
C,1870,57182.92,21059.44,1422
C,1871,57152.88,25057.83,2198
C,1872,56983.51,23359.49,13315
C,1873,57046.7,20875.26,3750
C,1874,56974.06,24589.49,3233
C,1875,57208.34,20588.45,11039
C,1876,56894.73,21205.87,3032
C,1877,56619.07,23513.49,281
C,1878,56795.82,26175.3,556
C,1879,56543.15,23841.83,2980
C,1880,56720.27,21484.27,3475
C,1881,56566.66,26564.35,2187
C,1882,56281.1,22578.45,2805
C,1883,56198.23,21768.05,974
C,1884,56081.21,21636.91,2022
C,1885,56217.98,22088.81,1917
C,1886,56079.55,20913.15,207
C,1887,56086.55,23184.62,3677
C,1888,56020.36,25721.7,1896
C,1889,55926.96,22150.92,63
C,1890,56112.88,26175.03,1750
C,1891,55960.71,23479.3,270
C,1892,55892.55,22545.69,3392
C,1893,55868.01,24740.04,787
C,1894,55774.28,25613.36,3767
C,1895,55665.6,25018.58,63
C,1896,55717.84,23820.92,114
C,1897,55456.53,23186.55,1356
C,1898,55480.16,25466.74,2909
C,1899,55291.72,25532.54,1983
C,1900,55228.09,26666.79,1840
C,1901,55157.65,26090.24,550
C,1902,54975.7,23719.61,143
C,1903,54943.92,26712.99,2817
C,1904,54823.56,23343.07,3623
C,1905,54548.66,24528.98,445
C,1906,54418.5,25048.73,1360
C,1907,54527.66,22781.43,2246
C,1908,54090.95,22664.42,1201
C,1909,54101.4,25298.65,4045
C,1910,53715.44,25226.8,488
C,1911,53371.95,25928.51,723
C,1912,53336.45,24997.04,2904
C,1913,53378.73,22122.39,1147
C,1914,53183.98,23038.82,5675
C,1915,53160.73,22155.41,3045
C,1916,53067.06,26095.97,295
C,1917,52737.79,26224.9,1815
C,1918,52802.34,24950.82,1067
C,1919,52864.38,25921.22,3197
C,1920,52628.96,22863.1,124
C,1921,52517.66,25924.23,2590
C,1922,52263.71,22891.67,462
C,1923,51954.18,22594.7,230
C,1924,51570.78,22859.24,642
C,1925,51613.69,21071.33,822
C,1926,51404.03,22561.59,3911
C,1927,51480.4,25472.69,10308
C,1928,51526.36,20709.69,665
C,1929,51370.29,26085.42,1003
C,1930,51166.59,26704.56,907
C,1931,51177.73,22532.36,5283
C,1932,51320.17,24913.85,909
C,1933,51155.04,24182.45,3123
C,1934,51033.14,26261.22,3028
C,1935,51148.29,23098.99,4567
C,1936,51322.66,22143.41,4580
C,1937,51022.09,25172.05,57
C,1938,51164.06,21858.39,1047
C,1939,50988.14,21602.34,1751
C,1940,50703.32,24827.83,5760
C,1941,50719.05,20990.16,310
C,1942,50739.91,22996.09,807
C,1943,50513.92,20514.7,1912
C,1944,50720.42,21507.82,2698
C,1945,50633.56,24541.13,824
C,1946,50538.13,22169.05,2615
C,1947,50486.64,23392.54,382
C,1948,50371.82,24627.23,21
C,1949,50432.33,23070.13,2517
C,1950,50353.11,20745.15,622
C,1951,50346.54,22700.59,9433
C,1952,50118.23,21574.87,435
C,1953,50045.11,22807.82,1872
C,1954,49789.22,21688.38,2059
C,1955,49716.76,22968.15,769
C,1956,49498.26,19970.44,1281
C,1957,49445.63,20775.08,2066
C,1958,49395.77,22791.18,722
C,1959,49382.42,19560.09,1717
C,1960,49453.89,21846.44,718
C,1961,49423.02,21411.21,1205
C,1962,49490.61,22341.54,1238
C,1963,49175.83,23022.55,689
C,1964,48910.05,22586.91,5733
C,1965,48654.23,23133.33,1047
C,1966,48694.68,21330.38,162
C,1967,48543.52,22081.36,675
C,1968,48149.8,20974.91,199
C,1969,48365.94,21155.65,59
C,1970,48200.59,22092.32,890
C,1971,48011.81,21189.38,651
C,1972,47941.34,22686.2,790
C,1973,47860,22384.36,675
C,1974,47746.69,21960.39,3932
C,1975,47920.12,20908.56,2611
C,1976,47730.72,22148.81,1527
C,1977,47600.24,19794.34,935
C,1978,47793.83,21547.51,608
C,1979,47385.75,19802.22,2251
C,1980,47332.03,20915.43,3844
C,1981,47432.1,20545.49,1666
C,1982,47083.14,19927.61,815
C,1983,47204.37,21057.87,3815
C,1984,47081.62,20457.53,2765
C,1985,46900.5,21893.03,1776
C,1986,46810.25,20583.53,210
C,1987,46500.37,20815.22,3516
C,1988,46226.96,20851.05,1163
C,1989,46178.87,20123.51,2438
C,1990,45975.13,21923.26,1819
C,1991,45739,21540.85,2242
C,1992,45638.23,20491.54,4467
C,1993,45554.21,22393.24,2861
C,1994,45185.29,22512.32,1433
C,1995,45013.32,22581.88,1723
C,1996,45223.07,21764.87,1817
C,1997,45025.32,21205.89,1995
C,1998,45094.25,19763.88,1516
C,1999,44828.13,23066.04,10260
C,2000,44815.95,23894.69,378
C,2001,44645.84,22004.76,855
C,2002,44694.54,22789.55,1418
C,2003,44733.41,24488.65,215
C,2004,44817.38,20208.44,66
C,2005,44480.15,23173.9,178
C,2006,44228.28,23852.79,6517
C,2007,44452.09,24361.41,2127
C,2008,44217.62,22278.66,3602
C,2009,44334.64,19916.37,2206
C,2010,43976.01,20344.58,1119
C,2011,43993.19,21295.53,294
C,2012,43932.78,23270.07,1707
C,2013,43776.16,20211.6,529
C,2014,43547.18,21251.02,1981
C,2015,43623.19,23985.64,2779
C,2016,43505.98,22162.89,196
C,2017,43613.1,23337.94,731
C,2018,43464.42,24794.5,5363
C,2019,43405.62,24008.77,155
C,2020,43366.23,21094.87,120
C,2021,43341.43,23189.13,456
C,2022,43229.09,24444.64,56
C,2023,43119.62,20682.09,3268
C,2024,42843.96,22804.34,820
C,2025,43002.22,23664.91,268
C,2026,42949.19,24958.32,153
C,2027,42743.31,20348.29,1651
C,2028,42692.82,21659.45,2814
C,2029,42779.66,24458.07,1129
C,2030,42708.15,19624.41,1818
C,2031,42699.08,23928.98,161
C,2032,42546.3,23321.52,745
C,2033,42517.4,20119.53,625
C,2034,42261.02,24735.99,2100
C,2035,42316.97,25017.22,1007
C,2036,42258.71,24345.42,425
C,2037,42287.6,19603.75,1913
C,2038,42106.99,20523.91,2160
C,2039,41845.33,25807.61,3050
C,2040,41719.39,21442.31,756
C,2041,41758.04,20305.53,3299
C,2042,41846.67,25293.27,967
C,2043,41734.22,23321.47,661
C,2044,41669.26,25893.22,1467
C,2045,41673.33,24667.03,272
C,2046,41481.15,25419.52,1665
C,2047,41516.36,20952.45,1748
C,2048,41444.76,24054.2,2104
C,2049,41422.67,22034.17,497
C,2050,41296.6,21257.03,9207
C,2051,41369.29,26077.94,217
C,2052,41224.82,20561.68,500
C,2053,41107.72,26011.03,1796
C,2054,40885.11,24439.93,819
C,2055,40987.56,25685.01,1438
C,2056,40854.75,25387.62,1524
C,2057,40772.27,22643.93,2069
C,2058,40667.65,26194.66,604
C,2059,40607.89,24433.39,869
C,2060,40679.79,25010.87,2620
C,2061,40463.96,25589.32,549
C,2062,40531.01,22500.92,566
C,2063,40384.02,22976.95,986
C,2064,40283.13,24943.22,933
C,2065,40311.07,24304.36,601
C,2066,40289.08,23872.92,2937
C,2067,40065.75,23206.45,4684
C,2068,39521.85,23809.74,670
C,2069,39543.91,23473.94,563
C,2070,39407.37,24038.05,411
C,2071,61550.46,66841.59,2905
C,2072,62666.24,59024.26,333
D,1,61371.66,66645.65,509
D,2,59560.74,69273.25,3450
D,3,64348.39,72813.61,2583
D,4,64168.75,70184.13,280
D,5,64210.93,72506.67,3831
D,6,64202.7,72994.15,3517
D,7,64097.88,71434.45,974
D,8,64014.4,63928.77,257
D,9,63801.17,71515.99,346
D,10,64189.22,66503.95,269
D,11,63775.41,63892.76,4079
D,12,63646.55,73292.2,526
D,13,63691.41,73675.49,525
D,14,63548.91,63884.37,1500
D,15,63387.36,70863.19,1680
D,16,63496.43,74093.74,5497
D,17,63348.54,65974.38,1751
D,18,63667.27,66480.14,1041
D,19,63460.67,66734.32,2544
D,20,63342.46,74440.16,114
D,21,63160.96,70634.21,4065
D,22,63290.21,64262,804
D,23,63349.41,71934.62,1039
D,24,63155.23,71821.25,251
D,25,63046.89,74484.49,1389
D,26,63079.18,65503.86,53
D,27,62928.8,70481.19,536
D,28,62945.77,70955.73,738
D,29,62930.99,72663.01,693
D,30,62980.21,71391.83,324
D,31,63081.88,72304.5,564
D,32,62791.03,71018.89,572
D,33,62911.97,71851.38,6424
D,34,62787.93,65531.47,1931
D,35,62725.58,71545.58,1328
D,36,62770.99,74788.24,116
D,37,63027.89,66975.3,641
D,38,62748.07,80739.9,6576
D,39,62655.25,70903.77,616
D,40,62812.04,64910.28,97
D,41,62560.47,70540.53,615
D,42,62678.64,72838.22,1626
D,43,62535.74,64775.03,2746
D,44,62426.91,71583.35,3408
D,45,62330.6,67668.36,1771
D,46,62349.9,63582.1,2709
D,47,62168.87,67329.38,1632
D,48,62218.04,73156.42,168
D,49,62125.2,71799.66,3011
D,50,61949.6,69445.9,704
D,51,61935.01,67020.29,99
D,52,61958.11,64075.01,1420
D,53,61293.79,72049.65,229
D,54,60941.22,72134.7,1999
D,55,61082.37,72286.25,6643
D,56,70756.51,76453.2,377
D,57,71877.76,79360.42,1146
D,58,71829.46,72276.03,1323
D,59,71723.01,73204.31,2344
D,60,71607.01,78757.9,1547
D,61,71210.18,80426.18,1795
D,62,70486.52,79864.51,1303
D,63,70320.05,78675.86,220
D,64,70371.76,80723.38,3534
D,65,70266.02,80380.45,1295
D,66,70023.94,79727.76,5281
D,67,69076.6,77753.77,2528
D,68,68964.33,77477.5,3911
D,69,68677.08,77370.7,1885
D,70,68713.37,78359.72,2134
D,71,68661.29,78940.25,1247
D,72,68334.52,75636.02,1621
D,73,67933.37,76923.17,1471
D,74,67784.4,76016.09,4338
D,75,67696.98,76865.76,552
D,76,67617.47,77855.14,317
D,77,67756.86,77373.8,11779
D,78,67732.76,76493.82,1351
D,79,67546.95,75980.68,134
D,80,67225.37,74094.22,275
D,81,67034.42,74431.66,1485
D,82,66957.1,75693.82,3248
D,83,66915.61,76370.4,681
D,84,66786.52,76966.7,776
D,85,66526.64,74419.07,3127
D,86,66698.51,77690.04,2062
D,87,66586.25,78212.54,923
D,88,66466.73,71680.71,379
D,89,66576.15,78713.53,52
D,90,66486.94,79237.5,199
D,91,66266.78,74501.7,712
D,92,66244.01,75558.19,511
D,93,66399.05,75073.21,8956
D,94,66191.11,72025.23,3043
D,95,66027.08,74357.37,311
D,96,65999.23,75518.62,2172
D,97,65816.32,73631.15,8306
D,98,65787.88,73189.76,2528
D,99,65783.68,75244.51,2220
D,100,65751.67,74178.28,2053
D,101,65565.17,73783.56,379
D,102,65487.36,71215.38,178
D,103,65614.45,75764.93,2139
